,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
141,29,81,9,0.11111099999999999,0.0,2.61111,3.75185,2.72222,3.75185,20.4815,20.1111,26.1111,15.2222,-1.11111,16.8889,-15.7778,26.1111,0.412662,-1.56634,0
142,129,184,9,0.11111099999999999,0.0,2.22222,0.910841,3.61111,1.81863,45.2222,41.7778,54.4444,39.4444,-10.3333,27.6667,-17.3333,54.4444,0.275818,-1.9302,4
143,88,136,9,0.0,0.0,1.83333,1.14988,2.05556,2.1125700000000003,8.0,4.11111,13.2222,6.66667,-11.6667,15.6667,-4.0,13.2222,0.695088,-2.41267,2
144,21,123,9,0.0,0.0,0.8888879999999999,0.38518600000000003,1.0,0.355555,19.2963,15.6667,26.3333,15.8889,-10.8889,21.1111,-10.2222,26.3333,0.408913,-2.11573,1
145,73,19,9,0.0,0.0,0.9444450000000001,0.389681,0.944443,0.680416,127.51899999999999,116.556,143.111,122.889,-32.8889,46.7778,-13.8889,143.111,0.185539,-2.34419,5
146,70,38,9,0.0,0.0,1.22222,0.27216599999999996,1.0,0.760116,58.0,50.0,74.3333,49.6667,-24.0,49.0,-25.0,74.3333,0.336015,-2.0785,1
147,135,211,9,0.0,0.0,1.8888900000000002,1.3277700000000001,2.16667,1.14988,17.963,14.4444,16.3333,23.1111,-10.5556,-4.88889,15.4444,23.1111,0.375552,2.32755,3
148,151,163,9,0.0,0.0,2.05556,2.28519,18.1667,41.9889,40.0,34.5556,48.0,37.4444,-16.3333,24.0,-7.66667,48.1111,0.263846,-2.51749,4
149,161,154,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
150,223,175,9,0.0,0.0,3.7777800000000004,3.1245700000000003,7.16667,4.68923,57.8519,50.7778,72.7778,50.0,-21.2222,44.7778,-23.5556,72.7778,0.312834,-2.05935,4
151,253,75,9,0.0,0.0,0.666668,0.26666599999999996,0.8888879999999999,0.385187,88.5556,72.0,115.889,77.7778,-49.6667,82.0,-32.3333,115.889,0.378682,-2.2319999999999998,5
152,93,190,9,0.0,0.0,5.5,1.8227,2.61111,3.23465,53.5926,47.3333,66.8889,46.5556,-18.7778,39.8889,-21.1111,66.8889,0.303602,-2.05255,4
153,230,113,9,0.0,0.0,1.11111,0.501849,0.555556,0.544331,21.5926,18.1111,27.8889,18.7778,-10.4444,18.8889,-8.44444,27.8889,0.350082,-2.16363,6
154,139,128,9,0.0,0.0,2.94444,7.88519,3.16667,12.4333,5.2963,2.44444,9.55556,3.88889,-8.55556,12.7778,-4.22222,9.55556,0.804724,-2.30037,2
155,205,194,9,0.0,0.0,1.61111,1.20031,5.38889,3.04351,41.2963,37.1111,50.4444,36.3333,-12.5556,27.4444,-14.8889,50.4444,0.28056,-2.03757,4
156,57,229,9,0.0,0.0,2.72222,2.05931,3.44444,1.40896,14.6296,12.0,13.5556,18.3333,-7.888889999999999,-3.22222,11.1111,18.3333,0.347692,2.3504400000000003,3
157,95,57,9,0.0,0.0,1.83333,3.41111,2.11111,1.71852,26.2963,24.6667,34.4444,19.7778,-4.88889,24.4444,-19.5556,34.4444,0.425691,-1.73902,0
158,156,188,9,0.0,0.0,4.27778,2.3134099999999997,5.0,3.74759,61.2593,55.1111,75.6667,53.0,-18.4444,43.2222,-24.7778,75.6667,0.300242,-1.99775,4
159,62,200,9,0.0,0.0,2.27778,2.13351,3.7777800000000004,1.7847099999999998,61.037,54.1111,76.4444,52.5556,-20.7778,46.2222,-25.4444,76.4444,0.31254099999999996,-2.02659,4
160,230,117,9,0.0,0.0,3.2777800000000004,0.928958,1.44444,0.860663,39.037,33.5556,49.7778,33.7778,-16.4444,32.2222,-15.7778,49.7778,0.33502600000000005,-2.10623,1
161,199,120,9,0.0,0.0,3.5,4.077780000000001,8.33333,53.9556,39.3333,35.4444,47.7778,34.7778,-11.6667,25.3333,-13.6667,47.7778,0.272752,-2.04675,1
162,202,208,9,0.0,0.0,1.72222,1.3963,1.83333,3.05555,19.2593,15.5556,17.6667,24.5556,-11.1111,-4.77778,15.8889,24.5556,0.36886599999999997,2.39677,3
163,23,172,9,0.0,0.0,1.33333,0.8944270000000001,9.16667,5.8566199999999995,42.3333,38.0,51.2222,37.7778,-13.0,26.6667,-13.6667,51.2222,0.265454,-2.12656,4
164,63,13,9,0.0,0.0,1.16667,1.01112,0.9444450000000001,0.685187,141.815,137.111,148.889,139.444,-14.1111,21.2222,-7.111110000000001,148.889,0.0798058,-2.27677,5
165,93,46,9,0.0,0.0,2.11111,1.62963,1.77778,1.80741,126.037,116.0,141.0,121.111,-30.1111,44.8889,-14.7778,141.0,0.177195,-2.30444,5
166,140,125,9,0.0,0.0,0.666667,0.22222199999999998,2.66667,3.7777800000000004,3.92593,1.55556,7.77778,2.44444,-7.111110000000001,11.5556,-4.44444,7.77778,0.8531989999999999,-2.2342400000000002,2
167,166,154,9,0.0,0.0,0.11111099999999999,0.0296296,0.44444399999999995,0.0740741,0.703704,0.22222199999999998,1.8888900000000002,0.0,-1.44444,3.55556,-2.11111,1.8888900000000002,1.0,-2.0175099999999997,6
168,78,85,9,0.0,0.0,5.5,2.10555,6.5,4.59831,48.8889,42.4444,61.5556,42.6667,-19.3333,38.0,-18.6667,61.5556,0.315228,-2.0973599999999997,1
169,182,39,9,0.0,0.0,5.5,5.73779,0.611111,0.879815,9.51852,7.33333,14.3333,6.888889999999999,-6.555560000000001,14.4444,-7.888889999999999,14.3333,0.576021,-2.0362299999999998,6
170,182,135,9,0.0,0.0,4.22222,1.12875,1.11111,1.0256,32.7037,28.5556,41.0,28.5556,-12.4444,24.8889,-12.4444,41.0,0.308824,-2.0932,1
171,236,102,9,0.0,0.0,1.05556,0.0629629,1.77778,1.22963,51.7037,46.2222,64.3333,44.5556,-16.4444,37.8889,-21.4444,64.3333,0.30700700000000003,-2.00985,1
172,32,158,9,0.0,0.0,0.9444450000000001,0.8629629999999999,0.833333,0.611111,7.962960000000001,6.33333,11.8889,5.66667,-4.88889,11.7778,-6.888889999999999,11.8889,0.520578,-1.9828299999999999,1
173,23,92,9,0.0,0.11111099999999999,4.11111,4.63641,7.0,5.6882,12.6667,8.77778,18.6667,10.5556,-11.6667,18.0,-6.33333,18.6667,0.564898,-2.28056,2
174,32,95,9,0.0,0.0,1.27778,1.04074,2.22222,3.0963,3.14815,0.777778,7.444439999999999,1.22222,-7.111110000000001,12.8889,-5.77778,7.444439999999999,0.9195969999999999,-2.15196,2
175,142,182,9,0.0,0.0,2.5,1.1,2.27778,3.6185199999999997,34.5185,31.5556,42.2222,29.7778,-8.88889,23.1111,-14.2222,42.2222,0.29320799999999997,-1.94304,4
176,233,184,9,0.0,0.0,0.5,0.07777780000000001,0.777778,0.785185,11.8519,9.77778,9.88889,15.8889,-6.22222,-5.88889,12.1111,15.8889,0.40555599999999997,2.12865,3
177,253,32,9,0.0,0.0,0.49999899999999997,0.586892,1.33333,0.557772,116.77799999999999,103.889,133.333,113.111,-38.6667,49.6667,-11.0,133.333,0.220748,-2.42119,5
178,203,61,9,0.0,0.0,0.166667,0.278887,0.722222,0.443054,7.0,4.44444,12.3333,4.22222,-7.66667,16.0,-8.33333,12.3333,0.6662600000000001,-2.0682,6
179,98,107,9,0.0,0.0,4.66667,3.7333300000000005,3.94444,17.1296,8.7037,4.88889,14.5556,6.66667,-11.4444,17.5556,-6.11111,14.5556,0.697226,-2.28015,2
180,38,189,9,0.0,0.0,1.0,0.22222199999999998,6.22222,33.3185,29.0741,26.3333,35.2222,25.6667,-8.22222,18.4444,-10.2222,35.2222,0.271208,-2.04915,4
181,38,146,9,0.0,0.0,0.5,0.122222,0.666667,0.266667,5.11111,5.66667,6.77778,2.88889,1.66667,5.0,-6.66667,6.888889999999999,0.571429,-1.2583600000000001,0
182,151,129,9,0.0,0.0,8.05556,8.14157,0.722222,0.827758,32.037,27.5556,41.1111,27.4444,-13.4444,27.2222,-13.7778,41.1111,0.338407,-2.0788,1
183,86,193,9,0.0,0.0,3.2777800000000004,1.6521599999999999,2.22222,1.8094400000000002,61.4074,53.6667,76.5556,54.0,-23.2222,45.4444,-22.2222,76.5556,0.299579,-2.10937,4
184,104,68,9,0.0,0.0,1.0,0.5777800000000001,0.8888889999999999,0.8296290000000001,105.77799999999999,95.1111,124.889,97.3333,-32.0,57.3333,-25.3333,124.889,0.239143,-2.17,5
185,60,52,9,0.0,0.0,0.722223,0.596301,0.777777,0.740744,111.63,101.0,129.222,104.667,-31.8889,52.7778,-20.8889,129.222,0.218379,-2.22968,5
186,62,202,9,0.0,0.0,2.55556,1.7083700000000002,1.5,1.13039,60.4815,53.6667,74.8889,52.8889,-20.4444,43.2222,-22.7778,74.8889,0.29788000000000003,-2.06061,4
187,243,94,9,0.0,0.0,0.666667,0.311111,0.22222199999999998,0.0296296,1.18519,0.22222199999999998,3.22222,0.11111099999999999,-2.88889,6.11111,-3.22222,3.22222,0.977778,-2.07124,6
188,22,87,9,0.0,0.0,1.8888900000000002,1.25904,1.16667,0.6236109999999999,64.03699999999999,55.7778,80.3333,56.0,-24.7778,48.8889,-24.1111,80.3333,0.3097,-2.10507,1
189,96,92,9,0.11111099999999999,0.0,3.33333,2.97778,1.77778,0.6518510000000001,22.8889,21.7778,29.7778,17.1111,-3.33333,20.6667,-17.3333,29.7778,0.42222299999999996,-1.68265,0
190,119,153,9,0.0,0.0,5.05556,5.53942,0.055555499999999994,0.13608299999999998,3.37037,3.0,3.88889,3.22222,-1.11111,1.55556,-0.44444399999999995,3.88889,0.0850168,-2.22172,6
191,86,194,9,0.0,0.0,1.77778,1.27407,1.8888900000000002,0.385185,16.7778,13.2222,16.6667,20.4444,-10.6667,-0.333333,11.0,20.4444,0.352132,2.59311,3
192,6,174,9,0.0,0.0,1.8888900000000002,1.0074100000000001,2.88889,4.02963,19.0741,15.1111,17.7778,24.3333,-11.8889,-3.88889,15.7778,24.3333,0.381867,2.39502,3
193,39,111,9,0.0,0.0,0.722222,0.37407399999999996,0.8888889999999999,0.429629,6.03704,7.0,7.66667,3.44444,2.88889,4.88889,-7.77778,7.888889999999999,0.562919,-1.17577,0
194,23,147,9,0.0,0.0,0.333333,0.13333299999999998,0.722222,0.41851800000000006,4.59259,4.11111,7.444439999999999,2.22222,-1.44444,8.55556,-7.111110000000001,7.66667,0.698445,-1.56175,0
195,248,53,9,0.0,0.0,0.722229,0.285188,0.833333,0.700008,134.778,128.222,145.778,130.333,-19.6667,33.0,-13.3333,145.778,0.121119,-2.21749,5
196,33,100,9,0.0,0.0,0.722222,0.534027,0.666667,0.36514800000000003,1.22222,0.11111099999999999,2.77778,0.777778,-3.33333,4.66667,-1.33333,2.77778,0.977778,-2.3371,2
197,103,216,9,0.0,0.0,0.8888889999999999,0.6518520000000001,2.16667,1.14444,14.5556,10.8889,13.6667,19.1111,-11.0,-2.66667,13.6667,19.1111,0.431696,2.44755,3
198,243,94,9,0.0,0.0,0.666667,0.311111,0.22222199999999998,0.0296296,1.18519,0.22222199999999998,3.22222,0.11111099999999999,-2.88889,6.11111,-3.22222,3.22222,0.977778,-2.07124,6
199,23,25,9,0.0,0.0,1.11111,0.750305,0.611111,0.64693,70.4444,60.6667,89.0,61.6667,-29.3333,55.6667,-26.3333,89.0,0.318191,-2.13042,1
200,75,75,9,0.0,0.0,2.83333,4.61111,2.22222,3.71852,25.963,23.3333,34.7778,19.7778,-7.888889999999999,26.4444,-18.5556,34.7778,0.429663,-1.8356,0
201,222,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
202,240,63,9,0.0,0.0,0.555556,0.544331,0.388889,0.38968200000000003,8.96296,6.33333,14.0,6.555560000000001,-7.888889999999999,15.1111,-7.22222,14.0,0.5477,-2.12184,6
203,212,94,9,0.0,0.0,1.72222,2.37407,1.22222,0.9629620000000001,15.6296,10.5556,24.8889,11.4444,-15.2222,27.7778,-12.5556,24.8889,0.5766600000000001,-2.1594700000000002,6
204,86,187,9,0.0,0.0,1.11111,0.720082,1.44444,0.750309,13.7407,11.6667,10.3333,19.2222,-6.22222,-10.2222,16.4444,19.2222,0.463329,1.94146,3
205,198,183,9,0.0,0.0,1.05555,1.18165,3.38889,1.59745,54.037,48.8889,66.5556,46.6667,-15.4444,37.5556,-22.1111,66.5556,0.298622,-1.9749599999999998,4
206,119,85,9,0.0,0.0,0.49999899999999997,0.299998,0.8888870000000001,0.607409,101.037,88.7778,122.556,91.7778,-36.7778,64.5556,-27.7778,122.556,0.275467,-2.18634,5
207,216,169,9,0.0,0.0,0.833333,0.388889,1.9444400000000002,0.41851800000000006,16.5926,12.7778,15.6667,21.3333,-11.4444,-2.77778,14.2222,21.3333,0.400756,2.44578,3
208,24,205,9,0.0,0.0,2.22222,1.58699,2.38889,2.48924,56.0741,49.7778,69.7778,48.6667,-18.8889,41.1111,-22.2222,69.7778,0.303912,-2.0382599999999997,4
209,80,116,9,0.0,0.0,1.5,1.63333,1.55556,0.874074,21.7037,21.2222,27.5556,16.3333,-1.44444,17.5556,-16.1111,27.5556,0.407364,-1.63224,0
210,13,191,9,0.0,0.0,3.55556,5.40741,7.77778,40.0296,25.2963,23.5556,29.8889,22.4444,-5.22222,13.7778,-8.55556,30.1111,0.23711300000000002,-1.8582599999999998,4
211,10,94,9,0.0,0.0,0.444445,0.118519,0.722222,0.196296,2.25926,0.11111099999999999,6.0,0.666667,-6.44444,11.2222,-4.77778,6.0,0.9861110000000001,-2.18971,2
212,103,226,9,0.0,0.0,1.72222,1.7074099999999999,1.61111,1.75185,13.4815,10.2222,11.8889,18.3333,-9.77778,-4.77778,14.5556,18.3333,0.442456,2.30385,3
213,232,31,9,0.0,0.0,0.555555,0.34426599999999996,0.777777,0.34426599999999996,114.963,101.889,132.556,110.444,-39.2222,52.7778,-13.5556,132.556,0.23131999999999997,-2.38488,5
214,123,143,9,0.0,0.0,0.277778,0.38968200000000003,0.277778,0.13608299999999998,0.407407,0.0,1.22222,0.0,-1.22222,2.44444,-1.22222,1.22222,0.777778,-2.0944,2
215,138,144,9,0.0,0.0,0.8888889999999999,0.860663,0.277778,0.534027,0.666667,0.555556,1.0,0.44444399999999995,-0.333333,1.0,-0.666667,1.0,0.37037,-1.9042700000000001,6
216,43,137,9,0.0,0.0,0.166667,0.07777780000000001,1.38889,1.75185,1.66667,0.666667,3.7777800000000004,0.555556,-3.0,6.33333,-3.33333,3.7777800000000004,0.9179889999999999,-2.07124,6
217,238,118,9,0.0,0.0,0.333333,0.177778,0.777778,0.0740741,5.0,6.22222,6.22222,2.55556,3.66667,3.66667,-7.33333,6.66667,0.617063,-1.0472,0
218,20,189,9,0.0,0.0,1.72222,1.75185,2.66667,3.8222300000000002,34.1111,30.1111,42.7778,29.4444,-12.0,26.0,-14.0,42.7778,0.309884,-2.04428,4
219,58,111,9,0.0,0.0,3.22222,3.45185,2.05556,0.951851,19.3333,15.5556,26.2222,16.2222,-11.3333,20.6667,-9.33333,26.2222,0.40922600000000003,-2.15372,6
220,49,139,9,0.0,0.0,0.166667,0.07777780000000001,0.333333,0.08888889999999999,0.44444399999999995,0.0,1.33333,0.0,-1.33333,2.66667,-1.33333,1.33333,0.777778,-2.0944,2
221,22,87,9,0.0,0.0,1.8888900000000002,1.25904,1.16667,0.6236109999999999,64.03699999999999,55.7778,80.3333,56.0,-24.7778,48.8889,-24.1111,80.3333,0.3097,-2.10507,1
222,235,86,9,0.0,0.0,0.277778,0.0185185,0.277778,0.062963,12.3333,7.77778,21.1111,8.11111,-13.6667,26.3333,-12.6667,21.1111,0.6309279999999999,-2.12015,6
223,34,83,9,0.0,0.0,1.44444,0.34074099999999996,2.44444,0.42963100000000004,19.4444,19.5556,24.4444,14.3333,0.333333,15.0,-15.3333,24.4444,0.41007299999999997,-1.50701,0
224,22,57,9,0.0,0.0,0.8888879999999999,0.740742,0.666665,0.488889,126.111,115.77799999999999,140.444,122.111,-31.0,43.0,-12.0,140.444,0.17560499999999998,-2.36251,5
225,96,94,9,0.0,0.0,0.722223,0.28518499999999997,0.444445,0.42963,20.2222,16.0,28.7778,15.8889,-12.6667,25.6667,-13.0,28.7778,0.451546,-2.08489,6
226,71,95,9,0.0,0.0,2.11111,3.62963,2.66667,3.55556,9.51852,4.77778,15.4444,8.33333,-14.2222,17.7778,-3.55556,15.4444,0.698902,-2.44501,2
227,216,78,9,0.0,0.0,1.33333,0.355555,4.33333,6.35555,36.1111,31.3333,46.0,31.0,-14.3333,29.6667,-15.3333,46.0,0.33971,-2.05383,1
228,251,173,9,0.11111099999999999,0.0,2.16667,1.83485,2.38889,1.23678,56.7778,49.8889,71.5556,48.8889,-20.6667,44.3333,-23.6667,71.5556,0.318366,-2.0482,4
229,172,60,9,0.0,0.0,0.833333,0.388886,1.05556,0.329627,123.667,114.0,138.333,118.667,-29.0,44.0,-15.0,138.333,0.175844,-2.29339,5
230,68,127,9,0.0,0.0,1.05556,0.9756290000000001,1.27778,0.827759,16.3704,10.8889,26.4444,11.7778,-16.4444,30.2222,-13.7778,26.4444,0.601444,-2.0358099999999997,2
231,82,109,9,0.11111099999999999,0.0,0.722223,0.24074099999999998,1.33333,0.8000010000000001,17.7778,19.2222,21.0,13.1111,4.33333,9.66667,-14.0,21.0,0.37602399999999997,-1.2765600000000001,0
232,166,36,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
233,216,151,9,0.0,0.0,0.166667,0.278887,0.11111099999999999,0.17213299999999998,0.11111099999999999,0.0,0.333333,0.0,-0.333333,0.666667,-0.333333,0.333333,0.22222199999999998,-2.0944,6
234,181,162,9,0.0,0.0,2.66667,7.15555,13.3889,9.662939999999999,42.1852,36.4444,51.3333,38.7778,-17.2222,27.4444,-10.2222,51.3333,0.285523,-2.32748,4
235,168,40,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
236,47,232,9,0.0,0.0,1.27778,1.25462,1.0,0.8944270000000001,12.7037,11.0,9.0,18.1111,-5.11111,-11.1111,16.2222,18.1111,0.500966,1.87536,3
237,98,144,9,0.0,0.0,0.22222199999999998,0.0296296,0.333333,0.08888889999999999,1.0,0.0,3.0,0.0,-3.0,6.0,-3.0,3.0,1.0,-2.0944,2
238,180,141,9,0.0,0.0,0.055555600000000004,0.13608299999999998,0.055555600000000004,0.13608299999999998,0.037037,0.0,0.11111099999999999,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,0.11111099999999999,0.11111099999999999,-2.0944,6
239,85,200,9,0.0,0.0,4.5,4.32435,6.05556,4.32777,58.5926,52.2222,72.6667,50.8889,-19.1111,42.2222,-23.1111,72.6667,0.300181,-2.02885,4
240,151,187,9,0.0,0.0,1.22222,0.740741,2.05556,1.04074,11.6296,9.33333,9.66667,15.8889,-6.888889999999999,-5.88889,12.7778,15.8889,0.428363,2.1566400000000003,3
241,139,113,9,0.0,0.0,0.9444440000000001,0.9756290000000001,0.666667,0.42163599999999996,29.3333,24.8889,37.0,26.1111,-13.3333,23.0,-9.66667,37.0,0.327385,-2.19983,6
242,147,51,9,0.11111099999999999,0.0,1.16667,1.1,1.5,1.9444400000000002,126.333,117.0,140.222,121.77799999999999,-28.0,41.6667,-13.6667,140.222,0.165549,-2.30669,5
243,14,146,9,0.11111099999999999,0.0,0.8888889999999999,0.474074,1.11111,0.740741,10.5926,8.0,15.6667,8.11111,-7.77778,15.2222,-7.444439999999999,15.6667,0.487864,-2.10891,1
244,6,120,9,0.0,0.0,0.333333,0.08888889999999999,0.5,0.07777780000000001,1.14815,0.22222199999999998,3.0,0.22222199999999998,-2.77778,5.55556,-2.77778,3.0,1.0,-2.05729,2
245,136,129,9,0.11111099999999999,0.0,1.9444400000000002,3.0851900000000003,2.0,3.15556,24.7037,19.1111,34.8889,20.1111,-16.7778,30.5556,-13.7778,34.8889,0.449747,-2.16105,1
246,94,136,9,0.0,0.0,0.22222199999999998,0.0296296,0.22222199999999998,0.0296296,2.55556,1.0,5.77778,0.8888889999999999,-4.66667,9.66667,-5.0,5.77778,0.84709,-2.07124,6
247,225,36,9,0.0,0.0,0.444445,0.27216599999999996,0.388889,0.327731,7.92593,5.0,13.6667,5.11111,-8.77778,17.2222,-8.44444,13.6667,0.634921,-2.1073,6
248,202,193,9,0.0,0.0,1.11111,0.750308,3.38889,2.48924,41.7037,37.8889,50.6667,36.5556,-11.4444,26.8889,-15.4444,50.6667,0.278387,-1.993,4
249,64,196,9,0.0,0.0,2.66667,2.3758,3.44444,2.2771,49.8889,44.3333,61.4444,43.8889,-16.6667,34.6667,-18.0,61.4444,0.289997,-2.06386,4
250,23,85,9,0.0,0.0,1.44444,1.05185,1.77778,0.9629629999999999,17.963,18.8889,21.8889,13.1111,2.77778,11.7778,-14.5556,21.8889,0.399751,-1.38687,0
251,47,175,9,0.0,0.0,1.33333,0.7888109999999999,1.16667,0.888194,23.7407,18.6667,23.7778,28.7778,-15.2222,0.11111099999999999,15.1111,28.7778,0.351487,2.63016,3
252,37,78,9,0.0,0.0,1.0,0.177777,2.55556,2.87407,43.8148,41.1111,51.8889,38.4444,-8.11111,24.2222,-16.1111,51.8889,0.258916,-1.8860700000000001,1
253,145,155,9,0.0,0.11111099999999999,4.94444,35.6185,9.94444,121.396,11.2963,7.77778,17.5556,8.55556,-10.5556,18.7778,-8.22222,17.5556,0.747294,-2.14053,6
254,170,185,9,0.0,0.0,0.611111,0.443053,1.44444,1.04704,10.7407,8.11111,9.77778,14.3333,-7.888889999999999,-2.88889,10.7778,14.3333,0.43518500000000004,2.3628099999999996,3
255,231,30,9,0.0,0.11111099999999999,0.722222,0.712325,3.0,2.79682,7.037039999999999,4.77778,11.6667,4.66667,-6.77778,13.8889,-7.111110000000001,11.6667,0.613718,-2.0472799999999998,6
256,18,13,9,0.0,0.0,0.888891,0.207407,1.11111,0.162961,140.259,134.333,149.111,137.333,-17.7778,26.5556,-8.77778,149.111,0.0990602,-2.29238,5
257,38,202,9,0.0,0.0,2.16667,1.06979,8.33333,2.5121900000000004,57.3333,50.2222,71.5556,50.2222,-21.3333,42.6667,-21.3333,71.5556,0.302514,-2.09375,4
258,70,98,9,0.11111099999999999,0.0,1.22222,1.71852,1.77778,1.3185200000000001,4.66667,1.22222,9.22222,3.55556,-10.3333,13.6667,-3.33333,9.22222,0.89084,-2.39542,2
259,66,155,9,0.0,0.0,3.7222199999999996,21.7963,7.72222,71.5741,8.259260000000001,5.88889,12.6667,6.22222,-7.111110000000001,13.2222,-6.11111,12.6667,0.300624,-2.14762,6
260,186,46,9,0.0,0.0,0.666664,0.399996,1.05556,0.8629479999999999,135.519,129.444,145.556,131.556,-18.2222,30.1111,-11.8889,145.556,0.110653,-2.2326200000000003,5
261,63,122,9,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,0.0,-1.0,2.0,-1.0,1.0,1.0,-2.0944,2
262,33,142,9,0.0,0.0,1.8888900000000002,1.37706,0.8888889999999999,1.40897,3.85185,1.66667,7.22222,2.66667,-6.555560000000001,10.1111,-3.55556,7.22222,0.81358,-2.2806,2
263,189,184,9,0.0,0.11111099999999999,1.66667,0.843274,2.77778,2.00739,50.5926,45.8889,62.3333,43.5556,-14.1111,35.2222,-21.1111,62.3333,0.30094499999999996,-1.96448,4
264,140,73,9,0.0,0.0,1.72222,0.82776,0.777777,1.0037,46.2963,45.6667,51.1111,42.1111,-1.8888900000000002,14.4444,-12.5556,51.1111,0.176156,-1.6815900000000001,1
265,222,93,9,0.0,0.0,1.72222,0.0629626,0.166667,0.0333333,2.44444,1.0,5.44444,0.8888889999999999,-4.33333,9.0,-4.66667,5.44444,0.878395,-2.07507,6
266,14,146,9,0.11111099999999999,0.0,0.8888889999999999,0.474074,1.11111,0.740741,10.5926,8.0,15.6667,8.11111,-7.77778,15.2222,-7.444439999999999,15.6667,0.487864,-2.10891,1
267,112,38,9,0.0,0.0,11.0556,11.0743,1.11111,1.06805,64.6296,58.2222,78.4444,57.2222,-19.2222,41.4444,-22.2222,78.4444,0.27165900000000004,-2.03882,1
268,56,107,9,0.0,0.11111099999999999,4.55556,13.4074,6.77778,23.1852,7.962960000000001,4.55556,13.0,6.33333,-10.2222,15.1111,-4.88889,13.0,0.730592,-2.29176,2
269,250,176,9,0.0,0.11111099999999999,1.61111,1.06284,3.44444,1.6953099999999999,53.6667,47.1111,67.6667,46.2222,-19.6667,42.0,-22.3333,67.6667,0.318137,-2.05226,4
270,18,204,9,0.0,0.0,2.55556,1.2049299999999998,2.77778,1.1482700000000001,57.8889,51.4444,72.0,50.2222,-19.3333,42.3333,-23.0,72.0,0.302525,-2.0385400000000002,4
271,112,35,9,0.0,0.0,1.11111,1.22963,1.44444,0.8296309999999999,127.556,117.444,142.556,122.667,-30.3333,45.0,-14.6667,142.556,0.176083,-2.31105,5
272,2,44,9,0.0,0.0,2.16667,2.38889,2.38889,1.5296299999999998,18.7407,17.3333,25.2222,13.6667,-4.22222,19.4444,-15.2222,25.2222,0.45768100000000006,-1.75373,0
273,83,83,9,0.11111099999999999,0.0,0.777779,0.785184,1.66667,3.11111,49.8519,46.0,59.5556,44.0,-11.5556,29.1111,-17.5556,59.5556,0.26060500000000003,-1.95852,1
274,132,182,9,0.0,0.0,0.8888889999999999,0.655462,2.11111,1.7722099999999998,43.5185,40.2222,52.5556,37.7778,-9.88889,27.1111,-17.2222,52.5556,0.280764,-1.91735,4
275,144,139,9,0.0,0.0,5.5,3.94445,1.38889,0.596294,64.6667,57.8889,78.7778,57.3333,-20.3333,42.3333,-22.0,78.7778,0.27569,-2.06547,1
276,231,13,9,0.0,0.0,1.27778,0.5741350000000001,1.0,1.05409,118.667,106.556,135.778,113.667,-36.3333,51.3333,-15.0,135.778,0.215088,-2.3519,5
277,93,195,9,0.0,0.0,1.83333,1.20646,4.05556,2.1230700000000002,61.5926,54.6667,76.6667,53.4444,-20.7778,45.2222,-24.4444,76.6667,0.305593,-2.0371200000000003,4
278,28,204,9,0.0,0.0,2.0,1.76383,3.22222,2.08344,55.8889,49.7778,69.2222,48.6667,-18.3333,40.0,-21.6667,69.2222,0.29685,-2.03737,4
279,148,109,9,0.0,0.0,0.999999,1.21106,1.22222,0.655462,49.4074,42.5556,62.8889,42.7778,-20.5556,40.4444,-19.8889,62.8889,0.32513800000000004,-2.10548,1
280,54,133,9,0.0,0.0,1.55556,1.0074100000000001,0.5,0.34444400000000003,5.370369999999999,3.66667,9.0,3.44444,-5.11111,10.8889,-5.77778,9.0,0.630471,-2.048,6
281,51,115,9,0.0,0.0,0.666667,0.488889,1.38889,0.685185,2.7037,0.555556,5.66667,1.8888900000000002,-6.44444,8.88889,-2.44444,5.66667,0.9179889999999999,-2.35839,2
282,85,225,9,0.0,0.0,1.5,1.0055399999999999,1.61111,1.28956,16.1852,14.4444,12.7778,21.3333,-5.22222,-10.2222,15.4444,21.3333,0.40115100000000004,1.8910200000000001,3
283,62,144,9,0.0,0.0,0.277778,0.0629629,0.722222,0.32963000000000003,4.81482,6.0,5.77778,2.66667,3.55556,2.88889,-6.44444,6.22222,0.574603,-0.9691190000000001,0
284,235,46,9,0.0,0.0,1.16667,0.62361,1.33333,0.596282,114.63,100.889,132.889,110.111,-41.2222,54.7778,-13.5556,132.889,0.240722,-2.3950299999999998,5
